"웅진씽크빅, 수학 집중관리 서비스 ‘AI수학 프로그램’ 출시",https://www.etnews.com/20230707000118
"다이렉트클라우드, ChatGPT 연동한 파일 공유 서비스 'DirectCloud AI' 발표",https://www.etnews.com/20230707000074
"구루미, MS 애저 AI 콘퍼런스 성공적 마무리",https://www.etnews.com/20230706000325
"조희연 서울시교육감 취임 1주년...영어 공교육 강화, AI 영어 학습시스템 개발",https://www.etnews.com/20230706000245
"인성정보, IT 매니지드 서비스 ‘인성 아지트’ 전담 사업부 신설",https://www.etnews.com/20230706000110
"옥타 “IT업계 8할, 다중인증”…피싱 보안↑",https://www.etnews.com/20230706000086
"뤼이드, 브라질 공교육에 AI 교육 솔루션 공급 MOU 체결",https://www.etnews.com/20230705000290
"엔코아 IT 교육센터 ‘플레이데이터’, 7월 부트캠프 교육생 모집",https://www.etnews.com/20230705000285
